Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.55 | Remaining:00:00.36 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2128/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.55 | Remaining:00:00.35 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2144/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.55 | Remaining:00:00.35 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2160/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.55 | Remaining:00:00.34 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2176/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.34 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2192/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.33 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2208/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.33 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2224/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.32 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2240/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.32 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2256/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.31 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2272/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.31 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2288/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.31 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2304/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.30 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2320/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.30 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2336/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.29 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2352/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.29 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2368/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.28 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2384/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.28 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2400/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.27 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2416/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.27 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2432/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.27 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2448/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.26 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2464/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.26 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2480/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.25 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2496/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.25 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2512/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.25 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2528/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.24 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2544/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.56 | Remaining:00:00.24 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2560/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.23 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2576/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.23 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2592/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.23 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2608/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.22 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2624/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.22 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2640/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.22 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2656/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.21 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2672/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.21 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2688/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.21 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2704/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.20 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2720/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.20 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2736/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.20 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2752/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.19 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2768/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.57 | Remaining:00:00.19 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2784/4096
Fra:1 Mem:94.81M (Peak 95.96M) | Time:00:00.62 | Remaining:00:00.21 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2800/4096
Fra:1 Mem:96.34M (Peak 98.64M) | Time:00:00.68 | Remaining:00:00.23 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 0/4096
Fra:1 Mem:96.34M (Peak 98.64M) | Time:00:00.68 | Remaining:00:00.23 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Finished
Saved: '/Users/chrisgreen/Desktop/UniversalPerturbation/results/results_angle_4.jpg'
Time: 00:00.68 (Saving: 00:00.00)

yer | Sample 2848/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.64 | Remaining:00:00.20 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2864/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.64 | Remaining:00:00.19 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2880/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.64 | Remaining:00:00.19 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2896/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.64 | Remaining:00:00.19 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2912/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.64 | Remaining:00:00.18 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2928/4096
Fra:1 Mem:94.81M (Peak 94.81M) | Time:00:00.64 | Remaining:00:00.18 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2944/4096
Fra:1 Mem:94.81M (Peak 95.96M) | Time:00:00.69 | Remaining:00:00.20 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 2960/4096
Fra:1 Mem:96.34M (Peak 98.64M) | Time:00:00.75 | Remaining:00:00.22 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Sample 0/4096
Fra:1 Mem:96.34M (Peak 98.64M) | Time:00:00.75 | Remaining:00:00.22 | Mem:57.47M, Peak:57.47M | Scene, ViewLayer | Finished
Saved: '/Users/chrisgreen/Desktop/UniversalPerturbation/results/results_angle_1.jpg'
Time: 00:00.75 (Saving: 00:00.00)

M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.23 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2880/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.21 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2896/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.18 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2912/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.16 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2928/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.14 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2944/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.12 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2960/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.10 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2976/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.25 | Remaining:00:01.08 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 2992/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.26 | Remaining:00:01.05 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3008/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.26 | Remaining:00:01.03 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3024/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.26 | Remaining:00:01.01 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3040/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.26 | Remaining:00:00.99 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3056/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.26 | Remaining:00:00.97 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3072/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.26 | Remaining:00:00.95 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3088/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.32 | Remaining:00:00.95 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3104/4096
Fra:1 Mem:286.66M (Peak 521.55M) | Time:00:03.38 | Remaining:00:00.97 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 0/4096
Fra:1 Mem:286.66M (Peak 521.55M) | Time:00:03.38 | Remaining:00:00.97 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Finished
Saved: '/Users/chrisgreen/Desktop/UniversalPerturbation/results/results_angle_9.jpg'
Time: 00:03.39 (Saving: 00:00.00)

ewLayer | Sample 3152/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.14 | Remaining:00:00.82 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3168/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.80 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3184/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.78 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3200/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.77 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3216/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.75 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3232/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.73 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3248/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.71 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3264/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.70 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3280/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.68 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3296/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.66 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3312/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.65 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3328/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.63 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3344/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.61 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3360/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.60 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3376/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.58 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3392/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.15 | Remaining:00:00.57 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3408/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.55 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3424/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.53 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3440/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.52 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3456/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.50 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3472/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.49 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3488/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.47 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3504/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.46 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3520/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.44 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3536/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.43 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3552/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.41 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3568/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.40 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3584/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.39 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3600/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.37 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3616/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.36 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3632/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.34 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3648/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.33 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3664/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.16 | Remaining:00:00.32 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3680/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.30 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3696/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.29 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3712/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.28 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3728/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.26 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3744/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.25 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3760/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.24 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3776/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.22 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3792/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.21 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3808/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.20 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3824/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.18 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3840/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.17 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3856/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.16 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3872/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.15 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3888/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.13 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3904/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.12 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3920/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.11 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3936/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.10 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3952/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.09 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3968/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.17 | Remaining:00:00.08 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 3984/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.18 | Remaining:00:00.06 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4000/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.18 | Remaining:00:00.05 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4016/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.18 | Remaining:00:00.04 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4032/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.18 | Remaining:00:00.03 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4048/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.18 | Remaining:00:00.02 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4064/4096
Fra:1 Mem:285.13M (Peak 521.55M) | Time:00:03.18 | Remaining:00:00.01 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4080/4096
Fra:1 Mem:286.66M (Peak 521.55M) | Time:00:03.23 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Sample 4096/4096
Fra:1 Mem:286.66M (Peak 521.55M) | Time:00:03.23 | Mem:211.92M, Peak:211.92M | Scene, ViewLayer | Finished
Saved: '/Users/chrisgreen/Desktop/UniversalPerturbation/results/results_angle_8.jpg'
Time: 00:03.24 (Saving: 00:00.00)

